State	series_id                     	year	period	       value	footnote_codes
NewYork	LAUCT363807700000005          	2015	M06	       12357	R
NewYork	LAUCT363807700000006          	2010	M06	       14118	R
NewYork	LAUCT363807700000006          	2011	M06	       13734	R
NewYork	LAUCT363807700000006          	2012	M06	       13950	R
NewYork	LAUCT363807700000006          	2013	M06	       14076	R
NewYork	LAUCT363807700000006          	2014	M06	       13903	R
NewYork	LAUCT363807700000006          	2015	M06	       13152	R
NewYork	LAUCT363826400000003          	2010	M06	        10.2	R
NewYork	LAUCT363826400000003          	2011	M06	         8.8	R
NewYork	LAUCT363826400000003          	2012	M06	         9.8	R
NewYork	LAUCT363826400000003          	2013	M06	         8.5	R
NewYork	LAUCT363826400000003          	2014	M06	         7.9	R
NewYork	LAUCT363826400000003          	2015	M06	         5.8	R
NewYork	LAUCT363826400000004          	2010	M06	        1443	R
NewYork	LAUCT363826400000004          	2011	M06	        1175	R
NewYork	LAUCT363826400000004          	2012	M06	        1335	R
NewYork	LAUCT363826400000004          	2013	M06	        1134	R
NewYork	LAUCT363826400000004          	2014	M06	        1009	R
NewYork	LAUCT363826400000004          	2015	M06	         724	R
NewYork	LAUCT363826400000005          	2010	M06	       12686	R
NewYork	LAUCT363826400000005          	2011	M06	       12148	R
NewYork	LAUCT363826400000005          	2012	M06	       12280	R
NewYork	LAUCT363826400000005          	2013	M06	       12145	R
NewYork	LAUCT363826400000005          	2014	M06	       11715	R
NewYork	LAUCT363826400000005          	2015	M06	       11710	R
NewYork	LAUCT363826400000006          	2010	M06	       14129	R
NewYork	LAUCT363826400000006          	2011	M06	       13323	R
NewYork	LAUCT363826400000006          	2012	M06	       13615	R
NewYork	LAUCT363826400000006          	2013	M06	       13279	R
NewYork	LAUCT363826400000006          	2014	M06	       12724	R
NewYork	LAUCT363826400000006          	2015	M06	       12434	R
NewYork	LAUCT364255400000003          	2010	M06	         8.2	R
NewYork	LAUCT364255400000003          	2011	M06	         7.7	R
NewYork	LAUCT364255400000003          	2012	M06	         8.2	R
NewYork	LAUCT364255400000003          	2013	M06	         7.1	R
NewYork	LAUCT364255400000003          	2014	M06	         5.3	R
NewYork	LAUCT364255400000003          	2015	M06	         4.7	R
NewYork	LAUCT364255400000004          	2010	M06	        1294	R
NewYork	LAUCT364255400000004          	2011	M06	        1195	R
NewYork	LAUCT364255400000004          	2012	M06	        1289	R
NewYork	LAUCT364255400000004          	2013	M06	        1126	R
NewYork	LAUCT364255400000004          	2014	M06	         824	R
NewYork	LAUCT364255400000004          	2015	M06	         740	R
NewYork	LAUCT364255400000005          	2010	M06	       14482	R
NewYork	LAUCT364255400000005          	2011	M06	       14258	R
NewYork	LAUCT364255400000005          	2012	M06	       14414	R
NewYork	LAUCT364255400000005          	2013	M06	       14770	R
NewYork	LAUCT364255400000005          	2014	M06	       14580	R
NewYork	LAUCT364255400000005          	2015	M06	       14870	R
NewYork	LAUCT364255400000006          	2010	M06	       15776	R
NewYork	LAUCT364255400000006          	2011	M06	       15453	R
NewYork	LAUCT364255400000006          	2012	M06	       15703	R
NewYork	LAUCT364255400000006          	2013	M06	       15896	R
NewYork	LAUCT364255400000006          	2014	M06	       15404	R
NewYork	LAUCT364255400000006          	2015	M06	       15610	R
NewYork	LAUCT364308200000003          	2010	M06	         9.5	R
NewYork	LAUCT364308200000003          	2011	M06	         9.3	R
NewYork	LAUCT364308200000003          	2012	M06	         9.4	R
NewYork	LAUCT364308200000003          	2013	M06	         9.0	R
NewYork	LAUCT364308200000003          	2014	M06	         7.1	R
NewYork	LAUCT364308200000003          	2015	M06	         5.7	R
NewYork	LAUCT364308200000004          	2010	M06	         968	R
NewYork	LAUCT364308200000004          	2011	M06	         926	R
NewYork	LAUCT364308200000004          	2012	M06	         937	R
NewYork	LAUCT364308200000004          	2013	M06	         905	R
NewYork	LAUCT364308200000004          	2014	M06	         681	R
NewYork	LAUCT364308200000004          	2015	M06	         538	R
NewYork	LAUCT364308200000005          	2010	M06	        9263	R
NewYork	LAUCT364308200000005          	2011	M06	        9022	R
NewYork	LAUCT364308200000005          	2012	M06	        9052	R
NewYork	LAUCT364308200000005          	2013	M06	        9130	R
NewYork	LAUCT364308200000005          	2014	M06	        8928	R
NewYork	LAUCT364308200000005          	2015	M06	        8971	R
NewYork	LAUCT364308200000006          	2010	M06	       10231	R
NewYork	LAUCT364308200000006          	2011	M06	        9948	R
NewYork	LAUCT364308200000006          	2012	M06	        9989	R
NewYork	LAUCT364308200000006          	2013	M06	       10035	R
NewYork	LAUCT364308200000006          	2014	M06	        9609	R
NewYork	LAUCT364308200000006          	2015	M06	        9509	R
NewYork	LAUCT364333500000003          	2010	M06	         7.0	R
NewYork	LAUCT364333500000003          	2011	M06	         6.6	R
NewYork	LAUCT364333500000003          	2012	M06	         6.5	R
NewYork	LAUCT364333500000003          	2013	M06	         6.2	R
NewYork	LAUCT364333500000003          	2014	M06	         4.7	R
NewYork	LAUCT364333500000003          	2015	M06	         4.3	R
NewYork	LAUCT364333500000004          	2010	M06	        1386	R
NewYork	LAUCT364333500000004          	2011	M06	        1302	R
NewYork	LAUCT364333500000004          	2012	M06	        1298	R
NewYork	LAUCT364333500000004          	2013	M06	        1249	R
NewYork	LAUCT364333500000004          	2014	M06	         933	R
NewYork	LAUCT364333500000004          	2015	M06	         864	R
NewYork	LAUCT364333500000005          	2010	M06	       18527	R
NewYork	LAUCT364333500000005          	2011	M06	       18284	R
NewYork	LAUCT364333500000005          	2012	M06	       18558	R
NewYork	LAUCT364333500000005          	2013	M06	       19028	R
NewYork	LAUCT364333500000005          	2014	M06	       18806	R
NewYork	LAUCT364333500000005          	2015	M06	       19129	R
NewYork	LAUCT364333500000006          	2010	M06	       19913	R
NewYork	LAUCT364333500000006          	2011	M06	       19586	R
NewYork	LAUCT364333500000006          	2012	M06	       19856	R
NewYork	LAUCT364333500000006          	2013	M06	       20277	R
NewYork	LAUCT364333500000006          	2014	M06	       19739	R
NewYork	LAUCT364333500000006          	2015	M06	       19993	R
NewYork	LAUCT364704200000003          	2010	M06	         8.6	R
NewYork	LAUCT364704200000003          	2011	M06	         8.5	R
NewYork	LAUCT364704200000003          	2012	M06	         8.9	R
NewYork	LAUCT364704200000003          	2013	M06	         7.8	R
NewYork	LAUCT364704200000003          	2014	M06	         5.6	R
NewYork	LAUCT364704200000003          	2015	M06	         5.6	R
NewYork	LAUCT364704200000004          	2010	M06	        1247	R
NewYork	LAUCT364704200000004          	2011	M06	        1194	R
NewYork	LAUCT364704200000004          	2012	M06	        1255	R
NewYork	LAUCT364704200000004          	2013	M06	        1091	R
NewYork	LAUCT364704200000004          	2014	M06	         763	R
NewYork	LAUCT364704200000004          	2015	M06	         774	R
NewYork	LAUCT364704200000005          	2010	M06	       13171	R
NewYork	LAUCT364704200000005          	2011	M06	       12816	R
NewYork	LAUCT364704200000005          	2012	M06	       12807	R
NewYork	LAUCT364704200000005          	2013	M06	       12941	R
NewYork	LAUCT364704200000005          	2014	M06	       12785	R
NewYork	LAUCT364704200000005          	2015	M06	       13088	R
NewYork	LAUCT364704200000006          	2010	M06	       14418	R
NewYork	LAUCT364704200000006          	2011	M06	       14010	R
NewYork	LAUCT364704200000006          	2012	M06	       14062	R
NewYork	LAUCT364704200000006          	2013	M06	       14032	R
NewYork	LAUCT364704200000006          	2014	M06	       13548	R
NewYork	LAUCT364704200000006          	2015	M06	       13862	R
NewYork	LAUCT364912100000003          	2010	M06	         9.3	R
NewYork	LAUCT364912100000003          	2011	M06	         9.4	R
NewYork	LAUCT364912100000003          	2012	M06	         9.6	R
NewYork	LAUCT364912100000003          	2013	M06	         8.6	R
NewYork	LAUCT364912100000003          	2014	M06	         7.1	R
NewYork	LAUCT364912100000003          	2015	M06	         6.1	R
NewYork	LAUCT364912100000004          	2010	M06	        3188	R
NewYork	LAUCT364912100000004          	2011	M06	        3180	R
NewYork	LAUCT364912100000004          	2012	M06	        3252	R
NewYork	LAUCT364912100000004          	2013	M06	        2934	R
NewYork	LAUCT364912100000004          	2014	M06	        2382	R
NewYork	LAUCT364912100000004          	2015	M06	        2044	R
NewYork	LAUCT364912100000005          	2010	M06	       31052	R
NewYork	LAUCT364912100000005          	2011	M06	       30514	R
NewYork	LAUCT364912100000005          	2012	M06	       30762	R
NewYork	LAUCT364912100000005          	2013	M06	       31347	R
NewYork	LAUCT364912100000005          	2014	M06	       31031	R
NewYork	LAUCT364912100000005          	2015	M06	       31629	R
NewYork	LAUCT364912100000006          	2010	M06	       34240	R
NewYork	LAUCT364912100000006          	2011	M06	       33694	R
NewYork	LAUCT364912100000006          	2012	M06	       34014	R
NewYork	LAUCT364912100000006          	2013	M06	       34281	R
NewYork	LAUCT364912100000006          	2014	M06	       33413	R
NewYork	LAUCT364912100000006          	2015	M06	       33673	R
NewYork	LAUCT365003400000003          	2010	M06	        10.1	R
NewYork	LAUCT365003400000003          	2011	M06	         9.8	R
NewYork	LAUCT365003400000003          	2012	M06	        11.0	R
NewYork	LAUCT365003400000003          	2013	M06	         9.7	R
NewYork	LAUCT365003400000003          	2014	M06	         7.3	R
NewYork	LAUCT365003400000003          	2015	M06	         6.8	R
NewYork	LAUCT365003400000004          	2010	M06	        1320	R
NewYork	LAUCT365003400000004          	2011	M06	        1257	R
NewYork	LAUCT365003400000004          	2012	M06	        1412	R
NewYork	LAUCT365003400000004          	2013	M06	        1246	R
NewYork	LAUCT365003400000004          	2014	M06	         896	R
NewYork	LAUCT365003400000004          	2015	M06	         851	R
NewYork	LAUCT365003400000005          	2010	M06	       11810	R
NewYork	LAUCT365003400000005          	2011	M06	       11506	R
NewYork	LAUCT365003400000005          	2012	M06	       11470	R
NewYork	LAUCT365003400000005          	2013	M06	       11575	R
NewYork	LAUCT365003400000005          	2014	M06	       11409	R
NewYork	LAUCT365003400000005          	2015	M06	       11616	R
NewYork	LAUCT365003400000006          	2010	M06	       13130	R
NewYork	LAUCT365003400000006          	2011	M06	       12763	R
NewYork	LAUCT365003400000006          	2012	M06	       12882	R
NewYork	LAUCT365003400000006          	2013	M06	       12821	R
NewYork	LAUCT365003400000006          	2014	M06	       12305	R
NewYork	LAUCT365003400000006          	2015	M06	       12467	R
NewYork	LAUCT365061700000003          	2010	M06	         7.5	R
NewYork	LAUCT365061700000003          	2011	M06	         7.6	R
NewYork	LAUCT365061700000003          	2012	M06	         8.0	R
NewYork	LAUCT365061700000003          	2013	M06	         6.5	R
NewYork	LAUCT365061700000003          	2014	M06	         5.2	R
NewYork	LAUCT365061700000003          	2015	M06	         4.9	R
NewYork	LAUCT365061700000004          	2010	M06	        2950	R
NewYork	LAUCT365061700000004          	2011	M06	        2947	R
NewYork	LAUCT365061700000004          	2012	M06	        3143	R
NewYork	LAUCT365061700000004          	2013	M06	        2602	R
NewYork	LAUCT365061700000004          	2014	M06	        2011	R
NewYork	LAUCT365061700000004          	2015	M06	        1936	R
NewYork	LAUCT365061700000005          	2010	M06	       36252	R
NewYork	LAUCT365061700000005          	2011	M06	       35680	R
NewYork	LAUCT365061700000005          	2012	M06	       36217	R
NewYork	LAUCT365061700000005          	2013	M06	       37206	R
NewYork	LAUCT365061700000005          	2014	M06	       36793	R
NewYork	LAUCT365061700000005          	2015	M06	       37509	R
NewYork	LAUCT365061700000006          	2010	M06	       39202	R
NewYork	LAUCT365061700000006          	2011	M06	       38627	R
NewYork	LAUCT365061700000006          	2012	M06	       39360	R
NewYork	LAUCT365061700000006          	2013	M06	       39808	R
NewYork	LAUCT365061700000006          	2014	M06	       38804	R
NewYork	LAUCT365061700000006          	2015	M06	       39445	R
NewYork	LAUCT365100000000003          	2010	M06	         9.4	
NewYork	LAUCT365100000000003          	2011	M06	         9.1	
NewYork	LAUCT365100000000003          	2012	M06	         9.7	
NewYork	LAUCT365100000000003          	2013	M06	         9.1	
NewYork	LAUCT365100000000003          	2014	M06	         7.2	D
NewYork	LAUCT365100000000003          	2015	M06	         5.6	D
NewYork	LAUCT365100000000004          	2010	M06	      368380	
NewYork	LAUCT365100000000004          	2011	M06	      357085	
NewYork	LAUCT365100000000004          	2012	M06	      389418	
NewYork	LAUCT365100000000004          	2013	M06	      373815	
NewYork	LAUCT365100000000004          	2014	M06	      294385	D
NewYork	LAUCT365100000000004          	2015	M06	      229522	D
NewYork	LAUCT365100000000005          	2010	M06	     3571120	
NewYork	LAUCT365100000000005          	2011	M06	     3581646	
NewYork	LAUCT365100000000005          	2012	M06	     3638104	
NewYork	LAUCT365100000000005          	2013	M06	     3715415	
NewYork	LAUCT365100000000005          	2014	M06	     3785231	D
NewYork	LAUCT365100000000005          	2015	M06	     3867520	D
NewYork	LAUCT365100000000006          	2010	M06	     3939500	
NewYork	LAUCT365100000000006          	2011	M06	     3938731	
NewYork	LAUCT365100000000006          	2012	M06	     4027522	
NewYork	LAUCT365100000000006          	2013	M06	     4089230	
NewYork	LAUCT365100000000006          	2014	M06	     4079616	D
NewYork	LAUCT365100000000006          	2015	M06	     4097042	D
NewYork	LAUCT365105500000003          	2010	M06	        11.8	R
NewYork	LAUCT365105500000003          	2011	M06	        10.9	R
NewYork	LAUCT365105500000003          	2012	M06	        11.7	R
NewYork	LAUCT365105500000003          	2013	M06	        10.3	R
NewYork	LAUCT365105500000003          	2014	M06	         8.2	R
NewYork	LAUCT365105500000003          	2015	M06	         7.5	R
NewYork	LAUCT365105500000004          	2010	M06	        2787	R
NewYork	LAUCT365105500000004          	2011	M06	        2482	R
NewYork	LAUCT365105500000004          	2012	M06	        2697	R
NewYork	LAUCT365105500000004          	2013	M06	        2368	R
NewYork	LAUCT365105500000004          	2014	M06	        1805	R
NewYork	LAUCT365105500000004          	2015	M06	        1635	R
NewYork	LAUCT365105500000005          	2010	M06	       20813	R
NewYork	LAUCT365105500000005          	2011	M06	       20294	R
NewYork	LAUCT365105500000005          	2012	M06	       20352	R
NewYork	LAUCT365105500000005          	2013	M06	       20516	R
NewYork	LAUCT365105500000005          	2014	M06	       20085	R
NewYork	LAUCT365105500000005          	2015	M06	       20172	R
NewYork	LAUCT365105500000006          	2010	M06	       23600	R
NewYork	LAUCT365105500000006          	2011	M06	       22776	R
NewYork	LAUCT365105500000006          	2012	M06	       23049	R
NewYork	LAUCT365105500000006          	2013	M06	       22884	R
NewYork	LAUCT365105500000006          	2014	M06	       21890	R
NewYork	LAUCT365105500000006          	2015	M06	       21807	R
NewYork	LAUCT365368200000003          	2010	M06	         8.3	R
NewYork	LAUCT365368200000003          	2011	M06	         8.4	R
NewYork	LAUCT365368200000003          	2012	M06	         8.5	R
NewYork	LAUCT365368200000003          	2013	M06	         7.9	R
NewYork	LAUCT365368200000003          	2014	M06	         6.3	R
NewYork	LAUCT365368200000003          	2015	M06	         5.2	R
NewYork	LAUCT365368200000004          	2010	M06	        1421	R
NewYork	LAUCT365368200000004          	2011	M06	        1389	R
NewYork	LAUCT365368200000004          	2012	M06	        1427	R
NewYork	LAUCT365368200000004          	2013	M06	        1315	R
NewYork	LAUCT365368200000004          	2014	M06	        1019	R
NewYork	LAUCT365368200000004          	2015	M06	         828	R
NewYork	LAUCT365368200000005          	2010	M06	       15623	R
NewYork	LAUCT365368200000005          	2011	M06	       15245	R
NewYork	LAUCT365368200000005          	2012	M06	       15276	R
NewYork	LAUCT365368200000005          	2013	M06	       15389	R
NewYork	LAUCT365368200000005          	2014	M06	       15058	R
NewYork	LAUCT365368200000005          	2015	M06	       15146	R
NewYork	LAUCT365368200000006          	2010	M06	       17044	R
NewYork	LAUCT365368200000006          	2011	M06	       16634	R
NewYork	LAUCT365368200000006          	2012	M06	       16703	R
NewYork	LAUCT365368200000006          	2013	M06	       16704	R
NewYork	LAUCT365368200000006          	2014	M06	       16077	R
NewYork	LAUCT365368200000006          	2015	M06	       15974	R
NewYork	LAUCT365553000000003          	2010	M06	         6.1	R
NewYork	LAUCT365553000000003          	2011	M06	         6.0	R
NewYork	LAUCT365553000000003          	2012	M06	         7.0	R
NewYork	LAUCT365553000000003          	2013	M06	         5.2	R
NewYork	LAUCT365553000000003          	2014	M06	         4.5	R
NewYork	LAUCT365553000000003          	2015	M06	         3.6	R
NewYork	LAUCT365553000000004          	2010	M06	         817	R
NewYork	LAUCT365553000000004          	2011	M06	         801	R
NewYork	LAUCT365553000000004          	2012	M06	         950	R
NewYork	LAUCT365553000000004          	2013	M06	         707	R
NewYork	LAUCT365553000000004          	2014	M06	         592	R
NewYork	LAUCT365553000000004          	2015	M06	         476	R
NewYork	LAUCT365553000000005          	2010	M06	       12669	R
NewYork	LAUCT365553000000005          	2011	M06	       12461	R
NewYork	LAUCT365553000000005          	2012	M06	       12531	R
NewYork	LAUCT365553000000005          	2013	M06	       12775	R
NewYork	LAUCT365553000000005          	2014	M06	       12591	R
NewYork	LAUCT365553000000005          	2015	M06	       12843	R
NewYork	LAUCT365553000000006          	2010	M06	       13486	R
NewYork	LAUCT365553000000006          	2011	M06	       13262	R
NewYork	LAUCT365553000000006          	2012	M06	       13481	R
NewYork	LAUCT365553000000006          	2013	M06	       13482	R
NewYork	LAUCT365553000000006          	2014	M06	       13183	R
NewYork	LAUCT365553000000006          	2015	M06	       13319	R
NewYork	LAUCT365922300000003          	2010	M06	         5.1	R
NewYork	LAUCT365922300000003          	2011	M06	         5.7	R
NewYork	LAUCT365922300000003          	2012	M06	         5.8	R
NewYork	LAUCT365922300000003          	2013	M06	         4.8	R
NewYork	LAUCT365922300000003          	2014	M06	         3.7	R
NewYork	LAUCT365922300000003          	2015	M06	         3.7	R
NewYork	LAUCT365922300000004          	2010	M06	         856	R
NewYork	LAUCT365922300000004          	2011	M06	         940	R
NewYork	LAUCT365922300000004          	2012	M06	         970	R
NewYork	LAUCT365922300000004          	2013	M06	         815	R
NewYork	LAUCT365922300000004          	2014	M06	         604	R
NewYork	LAUCT365922300000004          	2015	M06	         626	R
NewYork	LAUCT365922300000005          	2010	M06	       15887	R
NewYork	LAUCT365922300000005          	2011	M06	       15616	R
NewYork	LAUCT365922300000005          	2012	M06	       15748	R
NewYork	LAUCT365922300000005          	2013	M06	       16058	R
NewYork	LAUCT365922300000005          	2014	M06	       15902	R
NewYork	LAUCT365922300000005          	2015	M06	       16222	R
NewYork	LAUCT365922300000006          	2010	M06	       16743	R
NewYork	LAUCT365922300000006          	2011	M06	       16556	R
NewYork	LAUCT365922300000006          	2012	M06	       16718	R
NewYork	LAUCT365922300000006          	2013	M06	       16873	R
NewYork	LAUCT365922300000006          	2014	M06	       16506	R
NewYork	LAUCT365922300000006          	2015	M06	       16848	R
NewYork	LAUCT365964100000003          	2010	M06	         9.1	R
NewYork	LAUCT365964100000003          	2011	M06	         9.7	R
NewYork	LAUCT365964100000003          	2012	M06	        10.0	R
NewYork	LAUCT365964100000003          	2013	M06	         8.2	R
NewYork	LAUCT365964100000003          	2014	M06	         7.2	R
NewYork	LAUCT365964100000003          	2015	M06	         5.9	R
NewYork	LAUCT365964100000004          	2010	M06	        1310	R
NewYork	LAUCT365964100000004          	2011	M06	        1354	R
NewYork	LAUCT365964100000004          	2012	M06	        1399	R
NewYork	LAUCT365964100000004          	2013	M06	        1148	R
NewYork	LAUCT365964100000004          	2014	M06	         973	R
NewYork	LAUCT365964100000004          	2015	M06	         806	R
NewYork	LAUCT365964100000005          	2010	M06	       13024	R
NewYork	LAUCT365964100000005          	2011	M06	       12602	R
NewYork	LAUCT365964100000005          	2012	M06	       12632	R
NewYork	LAUCT365964100000005          	2013	M06	       12788	R
NewYork	LAUCT365964100000005          	2014	M06	       12595	R
NewYork	LAUCT365964100000005          	2015	M06	       12763	R
NewYork	LAUCT365964100000006          	2010	M06	       14334	R
NewYork	LAUCT365964100000006          	2011	M06	       13956	R
NewYork	LAUCT365964100000006          	2012	M06	       14031	R
NewYork	LAUCT365964100000006          	2013	M06	       13936	R
NewYork	LAUCT365964100000006          	2014	M06	       13568	R
NewYork	LAUCT365964100000006          	2015	M06	       13569	R
NewYork	LAUCT366300000000003          	2010	M06	        10.8	R
NewYork	LAUCT366300000000003          	2011	M06	        10.6	R
NewYork	LAUCT366300000000003          	2012	M06	        11.3	R
NewYork	LAUCT366300000000003          	2013	M06	         9.7	R
NewYork	LAUCT366300000000003          	2014	M06	         8.1	R
NewYork	LAUCT366300000000003          	2015	M06	         7.0	R
NewYork	LAUCT366300000000004          	2010	M06	       10555	R
NewYork	LAUCT366300000000004          	2011	M06	       10175	R
NewYork	LAUCT366300000000004          	2012	M06	       10966	R
NewYork	LAUCT366300000000004          	2013	M06	        9373	R
NewYork	LAUCT366300000000004          	2014	M06	        7503	R
NewYork	LAUCT366300000000004          	2015	M06	        6451	R
NewYork	LAUCT366300000000005          	2010	M06	       87069	R
NewYork	LAUCT366300000000005          	2011	M06	       85564	R
NewYork	LAUCT366300000000005          	2012	M06	       86159	R
NewYork	LAUCT366300000000005          	2013	M06	       87040	R
NewYork	LAUCT366300000000005          	2014	M06	       85270	R
NewYork	LAUCT366300000000005          	2015	M06	       86066	R
NewYork	LAUCT366300000000006          	2010	M06	       97624	R
NewYork	LAUCT366300000000006          	2011	M06	       95739	R
NewYork	LAUCT366300000000006          	2012	M06	       97125	R
NewYork	LAUCT366300000000006          	2013	M06	       96413	R
NewYork	LAUCT366300000000006          	2014	M06	       92773	R
NewYork	LAUCT366300000000006          	2015	M06	       92517	R
NewYork	LAUCT366326400000003          	2010	M06	         6.4	R
NewYork	LAUCT366326400000003          	2011	M06	         5.8	R
NewYork	LAUCT366326400000003          	2012	M06	         6.7	R
NewYork	LAUCT366326400000003          	2013	M06	         6.2	R
NewYork	LAUCT366326400000003          	2014	M06	         4.5	R
NewYork	LAUCT366326400000003          	2015	M06	         4.2	R
NewYork	LAUCT366326400000004          	2010	M06	         783	R
NewYork	LAUCT366326400000004          	2011	M06	         699	R
NewYork	LAUCT366326400000004          	2012	M06	         822	R
NewYork	LAUCT366326400000004          	2013	M06	         771	R
NewYork	LAUCT366326400000004          	2014	M06	         547	R
NewYork	LAUCT366326400000004          	2015	M06	         519	R
NewYork	LAUCT366326400000005          	2010	M06	       11430	R
NewYork	LAUCT366326400000005          	2011	M06	       11256	R
NewYork	LAUCT366326400000005          	2012	M06	       11411	R
NewYork	LAUCT366326400000005          	2013	M06	       11687	R
NewYork	LAUCT366326400000005          	2014	M06	       11550	R
NewYork	LAUCT366326400000005          	2015	M06	       11794	R
NewYork	LAUCT366326400000006          	2010	M06	       12213	R
NewYork	LAUCT366326400000006          	2011	M06	       11955	R
NewYork	LAUCT366326400000006          	2012	M06	       12233	R
NewYork	LAUCT366326400000006          	2013	M06	       12458	R
NewYork	LAUCT366326400000006          	2014	M06	       12097	R
NewYork	LAUCT366326400000006          	2015	M06	       12313	R
NewYork	LAUCT366341800000003          	2010	M06	         7.7	R
NewYork	LAUCT366341800000003          	2011	M06	         8.8	R
NewYork	LAUCT366341800000003          	2012	M06	         9.0	R
NewYork	LAUCT366341800000003          	2013	M06	         8.2	R
NewYork	LAUCT366341800000003          	2014	M06	         6.0	R
NewYork	LAUCT366341800000003          	2015	M06	         5.5	R
NewYork	LAUCT366341800000004          	2010	M06	        1187	R
NewYork	LAUCT366341800000004          	2011	M06	        1316	R
NewYork	LAUCT366341800000004          	2012	M06	        1323	R
NewYork	LAUCT366341800000004          	2013	M06	        1184	R
NewYork	LAUCT366341800000004          	2014	M06	         830	R
NewYork	LAUCT366341800000004          	2015	M06	         755	R
NewYork	LAUCT366341800000005          	2010	M06	       14250	R
NewYork	LAUCT366341800000005          	2011	M06	       13579	R
NewYork	LAUCT366341800000005          	2012	M06	       13367	R
NewYork	LAUCT366341800000005          	2013	M06	       13333	R
NewYork	LAUCT366341800000005          	2014	M06	       12936	R
NewYork	LAUCT366341800000005          	2015	M06	       12929	R
NewYork	LAUCT366341800000006          	2010	M06	       15437	R
NewYork	LAUCT366341800000006          	2011	M06	       14895	R
NewYork	LAUCT366341800000006          	2012	M06	       14690	R
NewYork	LAUCT366341800000006          	2013	M06	       14517	R
NewYork	LAUCT366341800000006          	2014	M06	       13766	R
NewYork	LAUCT366341800000006          	2015	M06	       13684	R
NewYork	LAUCT366525500000003          	2010	M06	         6.6	R
NewYork	LAUCT366525500000003          	2011	M06	         6.9	R
NewYork	LAUCT366525500000003          	2012	M06	         7.1	R
NewYork	LAUCT366525500000003          	2013	M06	         5.9	R
NewYork	LAUCT366525500000003          	2014	M06	         4.6	R
NewYork	LAUCT366525500000003          	2015	M06	         4.4	R
NewYork	LAUCT366525500000004          	2010	M06	         925	R
NewYork	LAUCT366525500000004          	2011	M06	         930	R
NewYork	LAUCT366525500000004          	2012	M06	         992	R
NewYork	LAUCT366525500000004          	2013	M06	         842	R
NewYork	LAUCT366525500000004          	2014	M06	         640	R
NewYork	LAUCT366525500000004          	2015	M06	         615	R
NewYork	LAUCT366525500000005          	2010	M06	       13043	R
NewYork	LAUCT366525500000005          	2011	M06	       12630	R
NewYork	LAUCT366525500000005          	2012	M06	       12988	R
NewYork	LAUCT366525500000005          	2013	M06	       13363	R
NewYork	LAUCT366525500000005          	2014	M06	       13163	R
NewYork	LAUCT366525500000005          	2015	M06	       13462	R
NewYork	LAUCT366525500000006          	2010	M06	       13968	R
NewYork	LAUCT366525500000006          	2011	M06	       13560	R
NewYork	LAUCT366525500000006          	2012	M06	       13980	R
NewYork	LAUCT366525500000006          	2013	M06	       14205	R
NewYork	LAUCT366525500000006          	2014	M06	       13803	R
NewYork	LAUCT366525500000006          	2015	M06	       14077	R
NewYork	LAUCT366550800000003          	2010	M06	         9.4	R
NewYork	LAUCT366550800000003          	2011	M06	         9.5	R
NewYork	LAUCT366550800000003          	2012	M06	        10.1	R
NewYork	LAUCT366550800000003          	2013	M06	         8.5	R
NewYork	LAUCT366550800000003          	2014	M06	         6.5	R
NewYork	LAUCT366550800000003          	2015	M06	         6.0	R
NewYork	LAUCT366550800000004          	2010	M06	        3031	R
NewYork	LAUCT366550800000004          	2011	M06	        2955	R
NewYork	LAUCT366550800000004          	2012	M06	        3230	R
NewYork	LAUCT366550800000004          	2013	M06	        2723	R
NewYork	LAUCT366550800000004          	2014	M06	        1989	R
NewYork	LAUCT366550800000004          	2015	M06	        1828	R
NewYork	LAUCT366550800000005          	2010	M06	       29383	R
NewYork	LAUCT366550800000005          	2011	M06	       28300	R
NewYork	LAUCT366550800000005          	2012	M06	       28760	R
NewYork	LAUCT366550800000005          	2013	M06	       29219	R
NewYork	LAUCT366550800000005          	2014	M06	       28686	R
NewYork	LAUCT366550800000005          	2015	M06	       28683	R
NewYork	LAUCT366550800000006          	2010	M06	       32414	R
NewYork	LAUCT366550800000006          	2011	M06	       31255	R
NewYork	LAUCT366550800000006          	2012	M06	       31990	R
NewYork	LAUCT366550800000006          	2013	M06	       31942	R
NewYork	LAUCT366550800000006          	2014	M06	       30675	R
NewYork	LAUCT366550800000006          	2015	M06	       30511	R
NewYork	LAUCT367042000000003          	2010	M06	         7.1	R
NewYork	LAUCT367042000000003          	2011	M06	         7.0	R
NewYork	LAUCT367042000000003          	2012	M06	         7.6	R
NewYork	LAUCT367042000000003          	2013	M06	         6.0	R
NewYork	LAUCT367042000000003          	2014	M06	         4.8	R
NewYork	LAUCT367042000000003          	2015	M06	         4.5	R
NewYork	LAUCT367042000000004          	2010	M06	        1062	R
NewYork	LAUCT367042000000004          	2011	M06	        1041	R
NewYork	LAUCT367042000000004          	2012	M06	        1136	R
NewYork	LAUCT367042000000004          	2013	M06	         905	R
NewYork	LAUCT367042000000004          	2014	M06	         704	R
NewYork	LAUCT367042000000004          	2015	M06	         684	R
NewYork	LAUCT367042000000005          	2010	M06	       13843	R
NewYork	LAUCT367042000000005          	2011	M06	       13732	R
NewYork	LAUCT367042000000005          	2012	M06	       13887	R
NewYork	LAUCT367042000000005          	2013	M06	       14195	R
